species,sighting_date,dive_site,url,title,excerpt
stingray,,"Shark Cave, Square Rock, Submarine",https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Exploring the Three Islet AKA shark cave   The day began at Square Rock, where challenging visibility didn’t dampen the excitement. We were rewarded with sightings of a tiger tail seahorse, a swirling tornado of pickhandle barracudas, and banded baby pipefish. Schools of yellowfin jackfish, variou..."
stingray,,"Shark Cave, Square Rock, Submarine",https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Exploring the Three Islet AKA shark cave   The day began at Square Rock, where challenging visibility didn’t dampen the excitement. We were rewarded with sightings of a tiger tail seahorse, a swirling tornado of pickhandle barracudas, and banded baby pipefish. Schools of yellowfin jackfish, variou..."
ray,,"Western Rocky, Sea Fan Forest",https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,: Stunning Sea Fans and a Dramatic Caves   Sea Fan Forest Pinnacle was our destination for the first two dives of the day. The site’s giant sea fans were home to treasures such as tiger tail seahorses and mating cuttlefish. Simon’s group was lucky enough to witness a fleeting visit from a small mant...
manta,,"Western Rocky, Sea Fan Forest",https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,: Stunning Sea Fans and a Dramatic Caves   Sea Fan Forest Pinnacle was our destination for the first two dives of the day. The site’s giant sea fans were home to treasures such as tiger tail seahorses and mating cuttlefish. Simon’s group was lucky enough to witness a fleeting visit from a small mant...
shark,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Spectacular Burma Banks   We woke up surrounded by the open ocean, ready to explore Corner Bank. The first two dives of the day featured pristine waters with nurse sharks resting under bommies, Napoleon wrasse, and dogtooth tuna. A rare juvenile rock mover added to the excitement. At  Rainbow Bank..."
shark,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Spectacular Burma Banks   We woke up surrounded by the open ocean, ready to explore Corner Bank. The first two dives of the day featured pristine waters with nurse sharks resting under bommies, Napoleon wrasse, and dogtooth tuna. A rare juvenile rock mover added to the excitement. At  Rainbow Bank..."
shark,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Spectacular Burma Banks   We woke up surrounded by the open ocean, ready to explore Corner Bank. The first two dives of the day featured pristine waters with nurse sharks resting under bommies, Napoleon wrasse, and dogtooth tuna. A rare juvenile rock mover added to the excitement. At  Rainbow Bank..."
shark,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Spectacular Burma Banks   We woke up surrounded by the open ocean, ready to explore Corner Bank. The first two dives of the day featured pristine waters with nurse sharks resting under bommies, Napoleon wrasse, and dogtooth tuna. A rare juvenile rock mover added to the excitement. At  Rainbow Bank..."
shark,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Spectacular Burma Banks   We woke up surrounded by the open ocean, ready to explore Corner Bank. The first two dives of the day featured pristine waters with nurse sharks resting under bommies, Napoleon wrasse, and dogtooth tuna. A rare juvenile rock mover added to the excitement. At  Rainbow Bank..."
ray,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Spectacular Burma Banks   We woke up surrounded by the open ocean, ready to explore Corner Bank. The first two dives of the day featured pristine waters with nurse sharks resting under bommies, Napoleon wrasse, and dogtooth tuna. A rare juvenile rock mover added to the excitement. At  Rainbow Bank..."
nurse shark,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Spectacular Burma Banks   We woke up surrounded by the open ocean, ready to explore Corner Bank. The first two dives of the day featured pristine waters with nurse sharks resting under bommies, Napoleon wrasse, and dogtooth tuna. A rare juvenile rock mover added to the excitement. At  Rainbow Bank..."
nurse shark,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Spectacular Burma Banks   We woke up surrounded by the open ocean, ready to explore Corner Bank. The first two dives of the day featured pristine waters with nurse sharks resting under bommies, Napoleon wrasse, and dogtooth tuna. A rare juvenile rock mover added to the excitement. At  Rainbow Bank..."
nurse shark,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Spectacular Burma Banks   We woke up surrounded by the open ocean, ready to explore Corner Bank. The first two dives of the day featured pristine waters with nurse sharks resting under bommies, Napoleon wrasse, and dogtooth tuna. A rare juvenile rock mover added to the excitement. At  Rainbow Bank..."
silvertip,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Spectacular Burma Banks   We woke up surrounded by the open ocean, ready to explore Corner Bank. The first two dives of the day featured pristine waters with nurse sharks resting under bommies, Napoleon wrasse, and dogtooth tuna. A rare juvenile rock mover added to the excitement. At  Rainbow Bank..."
silvertip,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Spectacular Burma Banks   We woke up surrounded by the open ocean, ready to explore Corner Bank. The first two dives of the day featured pristine waters with nurse sharks resting under bommies, Napoleon wrasse, and dogtooth tuna. A rare juvenile rock mover added to the excitement. At  Rainbow Bank..."
silvertip,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Spectacular Burma Banks   We woke up surrounded by the open ocean, ready to explore Corner Bank. The first two dives of the day featured pristine waters with nurse sharks resting under bommies, Napoleon wrasse, and dogtooth tuna. A rare juvenile rock mover added to the excitement. At  Rainbow Bank..."
ray,,Western Rocky,https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Mantas at Dendros and Seafan Forest pinnacle   The day began with a breathtaking dive at Dendro’s Pinnacle, where an oceanic manta ray graced us with a fleeting visit. Schools of yellowtail and pickhandle barracuda, fusiliers, and nudibranchs highlighted the vibrant marine ecosystem. Returning to ..."
ray,,Western Rocky,https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Mantas at Dendros and Seafan Forest pinnacle   The day began with a breathtaking dive at Dendro’s Pinnacle, where an oceanic manta ray graced us with a fleeting visit. Schools of yellowtail and pickhandle barracuda, fusiliers, and nudibranchs highlighted the vibrant marine ecosystem. Returning to ..."
manta,,Western Rocky,https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Mantas at Dendros and Seafan Forest pinnacle   The day began with a breathtaking dive at Dendro’s Pinnacle, where an oceanic manta ray graced us with a fleeting visit. Schools of yellowtail and pickhandle barracuda, fusiliers, and nudibranchs highlighted the vibrant marine ecosystem. Returning to ..."
manta,,Western Rocky,https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Mantas at Dendros and Seafan Forest pinnacle   The day began with a breathtaking dive at Dendro’s Pinnacle, where an oceanic manta ray graced us with a fleeting visit. Schools of yellowtail and pickhandle barracuda, fusiliers, and nudibranchs highlighted the vibrant marine ecosystem. Returning to ..."
manta,,Western Rocky,https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Mantas at Dendros and Seafan Forest pinnacle   The day began with a breathtaking dive at Dendro’s Pinnacle, where an oceanic manta ray graced us with a fleeting visit. Schools of yellowtail and pickhandle barracuda, fusiliers, and nudibranchs highlighted the vibrant marine ecosystem. Returning to ..."
ray,,"Hin Daeng, Hin Muang, Koh Haa, Koh Lanta, Tarutao National Park",https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,":  Koh Lanta National Park  – A Stunning Introduction   We began our adventure at  Koh Haa  with a relaxing check dive. The tranquil waters revealed schools of  fusiliers  and  snappers , while a  lionfish  glided past and a beautiful  sea slug  rested on the white sandy bottom—a serene start to the..."
ray,,"Hin Daeng, Hin Muang, Koh Haa, Koh Lanta, Tarutao National Park",https://www.thesmilingseahorse.com/blog/previous/2, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,":  Koh Lanta National Park  – A Stunning Introduction   We began our adventure at  Koh Haa  with a relaxing check dive. The tranquil waters revealed schools of  fusiliers  and  snappers , while a  lionfish  glided past and a beautiful  sea slug  rested on the white sandy bottom—a serene start to the..."
